Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sun, Mar 8, 2020",3:30p,Los Angeles Clippers,103,Los Angeles Lakers,112,Los Angeles Lakers,"19,068"
"Sun, Mar 8, 2020",6:00p,Boston Celtics,104,Oklahoma City Thunder,105,Oklahoma City Thunder,"19,156"
"Sun, Mar 8, 2020",6:00p,Phoenix Suns,140,Milwaukee Bucks,131,Phoenix Suns,"17,282"
"Sun, Mar 8, 2020",7:00p,Washington Wizards,89,Miami Heat,100,Miami Heat,"18,135"
"Sun, Mar 8, 2020",7:00p,Dallas Mavericks,109,Indiana Pacers,112,Indiana Pacers,"20,324"
"Sun, Mar 8, 2020",7:00p,Houston Rockets,106,Orlando Magic,126,Orlando Magic,"18,055"
"Sun, Mar 8, 2020",7:30p,New York Knicks,96,Detroit Pistons,84,New York Knicks,"18,361"
"Sun, Mar 8, 2020",7:30p,Cleveland Cavaliers,132,San Antonio Spurs,129,Cleveland Cavaliers,"17,995"
"Sun, Mar 8, 2020",9:00p,Sacramento Kings,113,Toronto Raptors,118,Toronto Raptors,"16,449"
"Mon, Mar 9, 2020",7:30p,Atlanta Hawks,143,Charlotte Hornets,138,Atlanta Hawks,"14,399"
"Mon, Mar 9, 2020",9:00p,Denver Nuggets,109,Milwaukee Bucks,95,Denver Nuggets,"19,838"
"Mon, Mar 9, 2020",9:00p,Utah Jazz,92,Toronto Raptors,101,Toronto Raptors,"18,306"
"Tue, Mar 10, 2020",7:00p,Washington Wizards,122,New York Knicks,115,Washington Wizards,"15,048"
"Tue, Mar 10, 2020",7:00p,Indiana Pacers,111,Boston Celtics,114,Boston Celtics,"17,053"
"Tue, Mar 10, 2020",8:00p,Houston Rockets,117,Minnesota Timberwolves,111,Houston Rockets,"18,055"
"Tue, Mar 10, 2020",8:00p,San Antonio Spurs,119,Dallas Mavericks,109,San Antonio Spurs,"18,354"
"Tue, Mar 10, 2020",8:00p,Memphis Grizzlies,115,Orlando Magic,120,Orlando Magic,"15,388"
"Tue, Mar 10, 2020",8:00p,Chicago Bulls,108,Cleveland Cavaliers,103,Chicago Bulls,"17,837"
"Tue, Mar 10, 2020",10:00p,Portland Trail Blazers,121,Phoenix Suns,105,Portland Trail Blazers,"19,393"
"Tue, Mar 10, 2020",10:30p,Los Angeles Lakers,102,Brooklyn Nets,104,Brooklyn Nets,"18,997"
"Tue, Mar 10, 2020",10:30p,Golden State Warriors,107,Los Angeles Clippers,131,Los Angeles Clippers,"18,064"
"Wed, Mar 11, 2020",7:00p,Philadelphia 76ers,124,Detroit Pistons,106,Philadelphia 76ers,"20,172"
"Wed, Mar 11, 2020",7:30p,Atlanta Hawks,131,New York Knicks,136,New York Knicks,"15,393"
"Wed, Mar 11, 2020",7:30p,Miami Heat,98,Charlotte Hornets,109,Charlotte Hornets,"19,600"
"Wed, Mar 11, 2020",8:00p,Dallas Mavericks,113,Denver Nuggets,97,Dallas Mavericks,"20,302"
